Lavalleja 854;Color de Ciruela;Color de Ciruela;4899-0459;15;VILLA CRESPO;-58.4306;-34.5984
Avda. Juan de Garay 3180;El Arca de Noé;El Arca de Noé;S/D;3;SAN CRISTOBAL;-58.4096;-34.6297
Billinghurst 443;Escuela Infantil Osito Mimoso;EI Osito Mimoso;4866-4864;5;ALMAGRO;-58.4157;-34.605
Avda. Rivadavia 8372;Escuela Infantil El Jardín de la Estación;El Jardín de la Estación;4672-8425;10;FLORESTA;-58.4814;-34.6341
Espronceda 2720;Escuela Infantil Patio del Sol;EI Patio del Sol;4641-8617;10;VILLA REAL;-58.5292;-34.6167
Beauchef 567;Escuela Infantil Mundo Real;EI Mundo Real;4922-2692;6;CABALLITO;-58.4333;-34.6241
Azcuénaga 826;Jardín Pulgarcito;J Pulgarcito;4963-9509;2;RECOLETA;-58.4011;-34.5991
Cortina 40;Escuela Infantil La Tortuga Dargtañán;EI La Tortuga Dargtañán;4635-4888;10;VILLA LURO;-58.5047;-34.6378
Ayacucho 1328;Bloomes;Bloomes;4806-2187;2;RECOLETA;-58.3955;-34.5932
Bermúdez 1981;Garabatos;Garabatos;4567-9027;10;MONTE CASTRO;-58.5085;-34.6201
Billinghurst 2478;Jardín Pau Pau;J Pau Pau;4802-5221;2;RECOLETA;-58.4044;-34.5837
Avda. Rivadavia 4495;Inst. Mundo Creativo;I Mundo Creativo;4983-0792;5;ALMAGRO;-58.4291;-34.6149
Beauchef 948;Escuela Infantil Soñar Juntos;EI Soñar Juntos;4922-4561;7;PARQUE CHACABUCO;-58.432;-34.6284
Avda. Directorio 4718;Jardín de Infantes Heidi;JI Heidi;4683-5530;9;PARQUE AVELLANEDA;-58.4883;-34.6487
Piedras 1734;Jardín Materno Infantil Din Di Lat;JMI Din Di Lat;4307-5569;4;BARRACAS;-58.3742;-34.6289
Cullen 5224;Snoopy;Snoopy;4521-2319;12;VILLA URQUIZA;-58.4892;-34.5737
San Martín 137;Jardín Maternal Dr. Alfreso Pratt;JM Dr Alfreso Pratt;4347-0283;1;SAN NICOLAS;-58.3735;-34.6063
Avda. Comodoro Py 2055;Escuela Infantil Libertad;EI Libertad;4317-2000IN2983;1;RETIRO;-58.3682;-34.588
Avda. Alvarez Jonte 2269;Feedback Kindergarten;Feedback Kindergarten;4581-9370;11;VILLA DEL PARQUE;-58.4749;-34.6057
Uruguay 1286;Escuela Infantil Morning Glory;EI Morning Glory;4816-9558;2;RECOLETA;-58.3877;-34.5931
Tronador 2667;Escuela Infantil Coghlan School;EI Coghlan School;4543-5180;12;COGHLAN;-58.4768;-34.5662
Carlos Calvo 4388;Escuela Infantil Crema y Chocolate;EI Crema y Chocolate;4921-6043;5;BOEDO;-58.427;-34.6252
Avda. Pte. Figueroa Alcorta 2977;Escuela Infantil Piluso;EI Piluso;4808-2500;2;RECOLETA;-58.3974;-34.5806
Del Barco Centenera 1126;Escuela Materno Infantil Titino Mama;EMI Titino Mama;4922-8106;7;PARQUE CHACABUCO;-58.4371;-34.6323
Juan Ramírez de Velazco 779;Escuela Infantil Tiempo Niño;EI Tiempo Niño;4775-9337;15;VILLA CRESPO;-58.4389;-34.5958
Arturo Jauretche 11;Escuela Infantil Primeras Huellas;EI Primeras Huellas;4981-5364;6;CABALLITO;-58.433;-34.6091
Lavalleja 669;Escuela Infantil Naranjitas;EI Naranjitas;S/D;15;VILLA CRESPO;-58.4324;-34.5998
Cochabamba 1601;Jardín de la Plaza;J de la Plaza;4304-6361;1;CONSTITUCION;-58.3886;-34.6238
Billinghurst 835;Escuela Infantil Manzanita;EI Manzanita;4863-6024;5;ALMAGRO;-58.4149;-34.6004
Avda. La Plata 1833;Escuela Infantil Luna Morena;EI Luna Morena;4923-5783;7;PARQUE CHACABUCO;-58.4247;-34.6361
Pedro Morán 2941;Dulce Osito;Dulce Osito;4572-5574;15;AGRONOMIA;-58.4969;-34.593
La Rioja 1610;Jardín Psicopedagógico Los Piojitos;J Los Piojitos;4941-8297;4;PARQUE PATRICIOS;-58.4064;-34.6294
Marcos Sastre 6024;Escuela Infantil Sweety Garden;EI Sweety Garden;4644-3667;10;VERSALLES;-58.5228;-34.6255
Jorge Luis Borges 1872;Jardín Casita Azul;J Casita Azul;4832-6642;14;PALERMO;-58.4275;-34.5868
Zapata.50;Escuela Infantil Cinco Soles;EI Cinco Soles;4771-9030;14;PALERMO;-58.4379;-34.5758
Bauness 2328;El Mundo de los Bajitos;El Mundo de los Bajitos;4522-7231;12;VILLA URQUIZA;-58.487;-34.5755
Páez 2268;Escuela Infantil Cosas de Chicos;EI Cosas de Chicos;4631-6397;7;FLORES;-58.4649;-34.6194
Hualfin 1195;El Jardín de los Abrazos;El Jardín de los Abrazos;4988-1198;6;CABALLITO;-58.4448;-34.624
Corvalán 725;Rayito de Sol;Rayito de Sol;4635-7468;9;MATADEROS;-58.5013;-34.6456
Fragata Presidente Sarmiento 1689;Escuela Infantil Proyecto Ocho;EI Proyecto Ocho;4584-0808;6;CABALLITO;-58.459;-34.6058
Grecia 3329;Escuela Infantil D'artagnan;EI D'artagnan;4704-9883/4;13;NU¥EZ;-58.4617;-34.5486
Juncal 1640;Fairy Tale;Fairy Tale;4813-7461;2;RECOLETA;-58.3907;-34.5943
Bucarelli 2345;Escuela Infantil Suricatas;EI Suricatas;4521-1336;12;VILLA URQUIZA;-58.4879;-34.5758
Monroe 4442;Jardín La Isla de Mis Sueños;J La Isla de Mis Sueños;4544-3105;12;VILLA URQUIZA;-58.4794;-34.5704
Sánchez de Loria 238;Escuela Infantil Loria;EI Loria;4957-0351;3;BALVANERA;-58.4132;-34.6129
Miller 2348;El Jardín de Moni-K;El Jardín de Moni-K;4522-0701;12;VILLA URQUIZA;-58.4799;-34.5724
Adolfo Alsina 344;Jardín Maternal Santa Clara;JM Santa Clara;4331-4144;1;MONTSERRAT;-58.3713;-34.6102
Olíden 4338;Escuela Infantil Oliden Garden;EI Oliden Garden;4638-6213;8;VILLA LUGANO;-58.4732;-34.6772
Vidal 2169;Escuela Infantil Magic Room;EI Magic Room;4878-3743;13;BELGRANO;-58.4608;-34.5635
Avda. Castro Barros 977;Escuela Infantil Crema y Chocolate;EI Crema y Chocolate;4932-9447;5;BOEDO;-58.4193;-34.6242
Agüero 508;Escuela Infantil Osito Mimoso;EI Osito Mimoso;3534-1235;3;BALVANERA;-58.4118;-34.604
Ecuador 1370;Escuela Infantil El Oso Clarinete;El Oso Clarinete;4821-5604;2;RECOLETA;-58.404;-34.5945
Avda. Escalada 2269;Escuela Infantil Semillitas II;EI Semillitas II;4683-7920;8;VILLA LUGANO;-58.4776;-34.659
Emilio Castelar 727;Escuela Infantil Burbujas;EI Burbujas;4672-4899;10;VELEZ SARSFIELD;-58.4965;-34.6301
Cnel. Ramón L. Falcón 2415;El Jardín de los Colores;El Jardín de los Colores;4612-4356;7;FLORES;-58.4625;-34.63
Perú 1766;Sara Jardín Maternal;JM Sara;4307-1210;4;BARRACAS;-58.373;-34.629
México 3427;Jardín Montpellier;J Montpellier;4127-0000;5;ALMAGRO;-58.4143;-34.6196
Avda. Luis M. Campos 1350;Shailand Garden;Shailand Garden;4774-7852;14;PALERMO;-58.4422;-34.5643
Avda. Luis M. Campos 1314;Mi Jardín;Mi Jardín;4771-5921;14;PALERMO;-58.4416;-34.5646
Tte. Gral. Juan Domingo Perón 664;Escuela Infantil El Topito;El Topito;4326-2543;1;SAN NICOLAS;-58.3759;-34.606
Tte. Gral. Juan Domingo Perón 935;Rayito de Sol;Rayito de Sol;4326-7040;1;SAN NICOLAS;-58.3799;-34.6058
Avda. Antártida Argentina 2085;Escuela Infantil La Monedita;EI La Monedita;5776-3522;1;RETIRO;-58.3726;-34.5843
Peña 2285;Hello Kitty;Hello Kitty;4807-0182;2;RECOLETA;-58.3971;-34.5906
Angel Justiniano Carranza 2390;Escuela Infantil Querubines;EI Querubines;4776-2356;14;PALERMO;-58.432;-34.5767
Gral. José Gervasio de Artigas 5540;Mi Jardín;Mi Jardín;4571-6645;12;VILLA PUEYRREDON;-58.504;-34.5768
Avda. Nazca 2726;Jardín Materno Infantil Mi Mundo y Yo;JMI Mi Mundo y Yo;4503-3422;11;VILLA DEL PARQUE;-58.4875;-34.6045
Avda. Gaona 2444;Escuela Infantil Pompones;EI Pompones;4584-8322;7;FLORES;-58.4611;-34.6148
Avda. Boyacá 363;Escuela Infantil Magic Room;EI Magic Room;4632-5863;7;FLORES;-58.4591;-34.6228
Avda. Acoyte 380;Jardín La Casa del Bosque;J La Casa del Bosque;4901-4524;6;CABALLITO;-58.438;-34.6144
Varela 1262;Jardín Burbu;J Burbu;4633-4119;7;FLORES;-58.4545;-34.643
Bahía Blanca 2658;Escuela Infantil Rincón de Duendes;EI Rincón de Duendes;4567-5870;11;VILLA DEVOTO;-58.502;-34.6096
Manuel Ugarte 3051;Escuela Infantil La Ronda;EI La Ronda;4543-8953;13;BELGRANO;-58.4681;-34.5594
Olleros 3415;Escuela Infantil Rayito de Sol;EI Rayito de Sol;;13;COLEGIALES;-58.4498;-34.5803
Humahuaca 4242;Jardín de Infantes La Vaca de Humahuaca;JI La Vaca de Humahuaca;4862-4226;5;ALMAGRO;-58.4246;-34.6017
Humahuaca 4027;Escuela Infantil Semillitas Doradas;EI Semillitas Doradas;4867-3105;5;ALMAGRO;-58.4212;-34.6017
Felipe Vallese 1717;Escuela Infantil Pequeña Aldea;EI Pequeña Aldea;4632-7880;7;FLORES;-58.4582;-34.6175
Avda. Directorio 486;Escuela Infantil Mi pequeño Sol;EI Mi Pequeño Sol;4923-3237;7;PARQUE CHACABUCO;-58.4334;-34.6282
Terrero 1321;Jardín de Infantes Había Una Vez;JI Había Una Vez;4581-2658;11;VILLA GRAL. MITRE;-58.463;-34.6127
Achaval 419;Jardín de Infantes El Duende Rojo;JI El Duende Rojo;4433-0904;6;CABALLITO;-58.4489;-34.6292
Avda. Patricias Argentinas 351;Jardín Maternal Stella Maris;JM Stella Maris;4103-5370;6;CABALLITO;-58.4334;-34.605
Aristóbulo del Valle 1725;Jardín Tiempo de Duendes;J Tiempo de Duendes;4307-7214 4361-0293;4;BARRACAS;-58.3756;-34.636
Avda. Pte. Julio A. Roca 751;El Jardín de los Buenos Aires;El Jardín de los Buenos Aires;4342-2251;1;MONTSERRAT;-58.3772;-34.6122
Osvaldo Cruz 3478;Inst. Ntra. Sra. de los Milagros de Caacupé;I Caacupé;4302-3643;4;BARRACAS;-58.3967;-34.6562
Hidalgo 378;Inst. Educacional de Las Artes;I Las Artes;4903-5920;6;CABALLITO;-58.4396;-34.615
Avda. Pueyrredón 960;Jardín Maternal y de Infantes Nuevo Siglo;JMeI Nuevo Siglo;4964-2133;3;BALVANERA;-58.404;-34.599
Avda. Pte. Julio A. Roca 651;Asoc Civil Jardín Maternal y de Infantes Eva Perón;JMeI Eva Perón;4349-4442;1;MONTSERRAT;-58.3757;-34.611
Rincón 507;Centro Educativo Infantil El Gato con Zuecos;El Gato con Zuecos;4942-9754;3;BALVANERA;-58.3962;-34.6154
Cerrito 572;Escuela Infantil Pulgarcito;EI Pulgarcito;4370-1831;1;SAN NICOLAS;-58.3825;-34.6017
Uruguay 1286;Inst. Gloria de la Mañana;I Gloria de la Mañana;4816-9558;2;RECOLETA;-58.3877;-34.5931
Avda. San Juan 3392;"Inst. Terciario de Form. ; Actualización; Perfecc. y Capacitación Docente ""Olga Cossettini""";ITFAPyCD Olga Cossettini;4957-2593;5;BOEDO;-58.4134;-34.6252
Portela 2750;Inst. Superior Ntra. Sra. de Fátima;I Sup Ntra Sra de Fátima;4918-3778;8;VILLA SOLDATI;-58.4469;-34.6589
Viamonte 2014;Inst. Superior Facultar;I Sup Facultar;4371-3339;3;BALVANERA;-58.3959;-34.6011
Avda. Rivadavia 4529;Centros de Estudios Nueva Vida;CE Nueva Vida;4982-6336;5;ALMAGRO;-58.4297;-34.6152
Bulnes 2571;Florence Nightingale;F Nightingale;4802-1913;14;PALERMO;-58.4067;-34.5824
Solano López 3125;Escuela Primaria Crea;Esc Prim Crea;4501-5800;15;AGRONOMIA;-58.4986;-34.5952
Avda. Juan Bautista Alberdi 2239;Inst. Juan Bautista Alberdi;I JB Alberdi;4637-8138;7;FLORES;-58.4594;-34.6304
Avda. Gral. Paz y Avda. Castañares; Bo. INTA;Los Cedros M 3  C 7/8;Avda. Gral. Paz y Avda. Castañares;IniCom;No Corresponde - IEIEO (Inst Educ Incorporado a la Eseñanza Oficial);-58.4899;-34.6824
Gurruchaga 742;Inst. Privado de Enseñanza Integral Aaron Angel;I Priv  Aaron Angel;3535-2166;15;VILLA CRESPO;-58.4388;-34.5953
Varela y Avda. Perito Moreno; Villa 1-11-14;;Varela y Avda. Perito Moreno;;IniCom;-58.4472;-34.6483
Blanco Encalada 3345;Lomas en Crecimiento;Lomas;4542-9539;13;BELGRANO;-58.4685;-34.5646
Felipe Vallese 2953;Escuela Integral Casa de Moises;Esc Integral Casa de Moisés;4613-7802;7;FLORES;-58.4739;-34.6233
Juan Gregorio Lemos 184;Inst. Comprender;I Comprender;3532-2090;15;CHACARITA;-58.4482;-34.5893
Avda. Juan de Garay 2482;Inst. de Formación y Educación Integral;I Form y Educ Integral;4308-1212;4;PARQUE PATRICIOS;-58.3995;-34.6287
Avda. Pte. Figueroa Alcorta 7597;Centro de Estudios Terciarios River Plate;C E T River Plate;4789-1220;13;BELGRANO;-58.4494;-34.5464
Dr. Pedro Ignacio de Rivera 5445;Inst. Saint Jean (anexo);I Saint Jean (a);4521-8625/0478/8625;12;VILLA URQUIZA;-58.4923;-34.5741
Armenia 1353;Primera Escuela Argentina de Counseling;PEAC;4707-0251;14;PALERMO;-58.4307;-34.5919
Avda. Acoyte 713;Escuela de Alta Costura; Arte y Diseño de Modas;Esc Alta Cost Arte y Diseño Moda;7;6;-58.4392;-34.6105
Suipacha 472;Inst. de Investigaciones Humanísticas;I I Humanísticas;4328-0300;1;SAN NICOLAS;-58.3797;-34.6028
Mcal. Antonio José de Sucre 1215;Escuela Infantil Mundo Mágico;EI Mundo Mágico;4783-1231;13;BELGRANO;-58.443;-34.5567
Arturo Jauretche 231;Escuela Infantil Caminito de Colores;EI Caminito de Colores;4982-0668;6;CABALLITO;-58.4364;-34.6105
Avda. Salvador María del Carril 4350;Escuela Infantil Inizio;EI Inizio;4501-0809;11;VILLA DEVOTO;-58.5161;-34.602
Jerónimo Salguero 165;Mio Bambino;Mio Bambino;4983-1676;5;ALMAGRO;-58.4199;-34.609
Gavilán 4455;Escuela Infantil Petete;EI Petete;4573-0319;12;VILLA PUEYRREDON;-58.4923;-34.5832
Gaspar Jovellanos 289;Jugando a Crecer;J a Crecer;4362-6021;4;BARRACAS;-58.3735;-34.6339
Arcos 1433;Colegio Master College;Col Master College;4576-0141;13;BELGRANO;-58.4481;-34.5663
Bartolomé Mitre 1848;Jardín Materno Infantil El Gato Garabato;JMI El Gato Garabato;6310-8555;3;BALVANERA;-58.3929;-34.6081
Jean Jaurés 967;Escuela Infantil L'Elephant Bleu;EI L'Elephant Bleu;4961-0850;3;BALVANERA;-58.4067;-34.5986
San Martín 551;Jardín Maternal Tierra de Sueños;JM Tierra de Sueños;4328-1119;1;SAN NICOLAS;-58.3738;-34.6016
Tacuarí 222;Inst. Finedu;I Finedu;4343-5573;1;MONTSERRAT;-58.379;-34.611
Valdenegro 3525;Inst. de Enseñanza Privada de la Asociación de Maestros Confederados (AMC);I AMC;4345-3169;12;SAAVEDRA;-58.4903;-34.5617
Gral. Gregorio Aráoz de Lamadrid 447;Escuela Social San Juan Bosco - La Nocturna;Esc Soc La Nocturna;4301-1155;4;BOCA;-58.3585;-34.637
Avda. Corrientes 5295;Inst. de Formación Superior SEDEBA;I F Sup SEDEBA;4856-9216;15;VILLA CRESPO;-58.4396;-34.599
Paraguay 1935;Centro de Psicologías Existenciales y Logoterapia CPEL;CPEL;4811-1151;2;RECOLETA;-58.3952;-34.5986
Manzana 104 Casa 25 Villa 31 bis;Jardín Maternal Sueños Bajitos;JM Sueños Bajitos;;1;RETIRO;-58.377;-34.5872
Lavalleja 1390;Inst. de Comúnicación y Cultura Contemporánea Walter Benjamín;I CyCC W Benjamín;4833-7086;14;PALERMO;-58.4246;-34.5941
Paysandú 564;Inst. Traso;I Traso;4432-6547;6;CABALLITO;-58.4499;-34.6167
Mendoza 2364;Inst. Superior Buenos Aires;I Sup Bs.As.;4786-7715;13;BELGRANO;-58.4571;-34.561
Tucumán 1610;Inst. Superior de Enseñanza Hotelero Gastronómica;ISE Hotelero Gastronómico;4372-7275;1;SAN NICOLAS;-58.3898;-34.6019
Conde 813;Escuela de Enfermería del Sanatorio Colegiales;E Enfermería Sanat Colegiales;4556-4800;13;COLEGIALES;-58.4507;-34.5772
Solís 480;Cauce XXI;Cauce XXI;4383-4894;1;MONTSERRAT;-58.3902;-34.6146
3 de Febrero 1620;Inst. Privado San Martín de los Campos (anexo);I P San Martín de los Campos (a);4784-2742;13;BELGRANO;-58.4483;-34.5639
Bogotá 3940;Escuela Infantil Jesús;EI Jesús;4671-4308;10;FLORESTA;-58.4836;-34.6308
Alejandro Magariños Cervantes 2884;Brotecitos;Brotecitos;4582-4640;11;VILLA SANTA RITA;-58.4795;-34.6134
Avda. Nazca 84;Ilusiones;Ilusiones;4611-4269;7;FLORES;-58.4703;-34.6298
Fray Luis Beltrán 53;Jardín Carita Feliz;J Carita Feliz;4634-0231;7;FLORES;-58.458;-34.6265
Céspedes 3517;Oaky;Oaky;4551-4803;15;CHACARITA;-58.4551;-34.5794
Leiva 4012;Escuela Infantil Green Garden;EI Green Garden;4855-0229;15;CHACARITA;-58.4474;-34.5895
Avda. Congreso 4077;Escuela Infantil Chiquilines;EI Chiquilines;4541-2868;12;VILLA URQUIZA;-58.4798;-34.5642
Avda. Rivadavia 8535;Jardín Materno Infantil Piecitos;JMI Piecitos;4672-3429;10;VELEZ SARSFIELD;-58.4836;-34.6341
Ibarrola 7065;Escuela Infantil Rulos y Moños;EI Rulos y Moños;4644-7057;9;LINIERS;-58.5258;-34.6414
Ibarrola 7054;Alegres Campanitas;Alegres Campanitas;4641-3321;9;LINIERS;-58.5257;-34.6417
Sarmiento 4620;Dulce Espera;Dulce Espera;4863-3333;5;ALMAGRO;-58.4308;-34.6042
Bulnes 1461;Chispita;Chispita;4963-6851;14;PALERMO;-58.4164;-34.5946
Junín 624;Solcito;Solcito;4953-4265;3;BALVANERA;-58.3972;-34.6019
Mayor Arturo Luisoni 1359;Jardín de la Unión;J de la Unión;4130-6199;1;RETIRO;-58.3717;-34.5855
Simbrón 3102;Escuela Infantil Morumbí;EI Morumbí;4504-8584;11;VILLA DEL PARQUE;-58.4954;-34.5989
Adolfo Alsina 1994;Inst. Terciario Tamaba;I Terc Tamaba;4952-9803;3;BALVANERA;-58.3946;-34.6118
Avda. Carabobo 952;Escuela Infantil Mundo Niños anexo Carabobo;EI Mundo Niños (a);4634-2836;7;PARQUE CHACABUCO;-58.4515;-34.6369
Viamonte 783;Inst. de Formación Superior en Turismo;I F Sup enTurismo;5353-0566;1;SAN NICOLAS;-58.3779;-34.6
Hipólito Yrigoyen 3900;Inst. Superior Lyceum;I Sup Lyceum;4982-5400;5;ALMAGRO;-58.4214;-34.6149
Villa 1-11-14 Manzana 10 Casa 33;Bachillerato Popular de Jóvenes y Adultos Bajo Flores;B.Pop Bajo Flores;;7;FLORES;-58.4425;-34.6504
Avda. Leandro N. Alem 719;Jardín Maternal Mi Pequeño Mundo;JM Mi  Pequeño Mundo;5166-0703;1;SAN NICOLAS;-58.3707;-34.5993
Mendoza 1440;Escuela Infantil Niños del Siglo XXI anexo;EI Niños siglo XXI a;4783-1788;13;BELGRANO;-58.4478;-34.5554
Güemes 4776;Escuela Infantil Niños del Siglo XXI sede;EI Niños siglo XXI s;4773-4554;14;PALERMO;-58.4252;-34.5806
Teodoro García 2932;Escuela Infantil Mundo del Sol;EI Mundo del Sol;4554-6638;13;COLEGIALES;-58.4488;-34.5747
Avda. de Mayo  676 / 666;Escuela Argentina de Diseño de Espacios Verdes y de Interiores;EADEVI;4812-8913;1;MONTSERRAT;-58.3756;-34.609
Avda. Gral. Victorica 3018;Escuela Infantil Miguelito;EI Miguelito;4522-7557;15;PARQUE CHAS;-58.4799;-34.5874
Manuel Artigas 6828;Jardín Maternal Bichiti de Luz;JM Bichito de Luz;4687-5025;9;MATADEROS;-58.5095;-34.6564
Suarez 1525;Escuela Infantil Manos a la Obra;EI Manos a la Obra;4301-8533;4;BARRACAS;-58.3727;-34.6383
Charcas 3082;Jardín de Palermo;J de Palermo;4822-8731;2;RECOLETA;-58.4095;-34.5929
Deheza 2723;Inst. de Arte y Ciencias de la Salud;I Arte y Ciencias de la Salud;4703-5487;12;SAAVEDRA;-58.4768;-34.5424
Lafayette 1879;Bachillerato Popular de Jóvenes y Adultos Villa 21 / 24;B.Pop Villa 21/24;15-5973-5254;4;BARRACAS;-58.3903;-34.6567
Avda. Independencia 3065;Bachillerato Popular de Jóvenes y Adultos Independencia;B.Pop Independencia;4386-6160;3;BALVANERA;-58.4088;-34.6198
Conesa 462;Jardín del Prado;J del Prado;4552-1421;13;COLEGIALES;-58.4456;-34.5759
Avda. Olazábal 1440;Inst. Superior de Seguridad y Salud Ocupacional;I Sup Seg y Salud Ocupacional;4504-0939;13;BELGRANO;-58.4486;-34.5545
Jerónimo Salguero 165;Escuela Infantil Mio Bambino;EI Mio Bambino;4983-1676;5;ALMAGRO;-58.4199;-34.609
La Pampa 2124;Escuela de Música de Bs. As. Sede Artística;Esc Música de Bs.As.;4780-0100;13;BELGRANO;-58.4516;-34.5636
Blanco Encalada 3345;Growing Hills Kindrgarden;Growing;4542-9539;13;BELGRANO;-58.4685;-34.5646
Vicente López 1671;Sweetys Kindergarten;Sweetys Kinder;4812-0759;2;RECOLETA;-58.3895;-34.5919
Bravard 1174;Jardín Pipoka;J Pipoka;4855-1868;15;VILLA CRESPO;-58.439;-34.6041
Tucumán 2083;Escuela Infantil Cyberpibes;EI Cyberpibes;4371-9029;3;BALVANERA;-58.3968;-34.6021
Montevideo 752;Escuela Infantil La Pata Cata;EI La Pata Cata;4812-4766;1;SAN NICOLAS;-58.3898;-34.6001
Avda. Federico Lacroze 2056;Inst. Privado San Martín de los Campos (sede);I P San Maríin de los Campos (s);;14;PALERMO;-58.4416;-34.567
José Marmol 679;La Torrecita;La Torrecita;4983-2963;5;ALMAGRO;-58.4254;-34.6214
Ruy Díaz de Guzmán 723;Escuela Infantil Las Margaritas;EI Las Margaritas;4301-3776;4;BARRACAS;-58.3708;-34.6377
Avda. Alicia Moreau de Justo 270;Escuela Infantil Descubriendo;EI Descubriendo;4314-1438;1;PUERTO MADERO;-58.367;-34.602
Montevideo 568;Verde Limón;Verde Limón;4374-6128;1;SAN NICOLAS;-58.3896;-34.6023
Pinzón 414;Bachillerato Popular de Jóvenes y Adultos La Pulpería;B.Pop La Pulpería;;4;BOCA;-58.3603;-34.634
Humboldt 390;Bachillerato Popular de Jóvenes y Adultos La Dignidad Villa Crespo;B.Pop La Dignidad V Crespo;;15;VILLA CRESPO;-58.4483;-34.5951
Paraguay 2811;Primeras Huellas;Primeras Huellas;4961-9811;2;RECOLETA;-58.4075;-34.5965
Ayacucho 560;Inst. Superior Emerson;I Sup Emerson;4373-4300;3;BALVANERA;-58.3956;-34.6026
Bonpland 2036;Escuela Infantil Francisquito;EI Francisquito;;14;PALERMO;-58.4343;-34.5806
Piedras 1527;Inst. Central Educativo de Buenos Aires;I C E Bs As;4300-2004;1;CONSTITUCION;-58.3762;-34.6266
Montañeses 1936;Inst. Central Educativo de Buenos Aires;I C E Bs As;4300-2004;13;BELGRANO;-58.4477;-34.559
México 1440;Centro de Formación Profesional - CETIC (C de Estud. Técnicos p/ Industria de la Confección);CFP CETIC;;1;MONTSERRAT;-58.3865;-34.6156
Quesada 2876;Escuela Infantil La Casita de Any;EI La Casita de Any;;13;NU¥EZ;-58.4678;-34.5568
Avda. Federico Lacroze 4181;Bachillerato Popular de Jóvenes y Adultos Mocha Celis;B.Pop Mocha Celis;;15;CHACARITA;-58.4552;-34.5864
Moreno 1859;Centro de Formación Profesional - AIERH;CFP AIERH;;3;BALVANERA;-58.3927;-34.6126
Avda. Directorio 29;Prof. Calasanz Instituto de Educación Superior de las Escuelas Pías;I S Calasanz;;6;CABALLITO;-58.4272;-34.6269
Juan Francisco Seguí 3947;Instituto UMAN;I UMAN;;14;PALERMO;-58.413;-34.5773
Azul 548;Jardín Casita Azul;J Casita Azul;;9;PARQUE AVELLANEDA;-58.473;-34.6379
Llerena 2672;Jardín Maternal y de Infantes Los 3 Soles;JMI Los 3 Soles;;15;PARQUE CHAS;-58.4755;-34.5862
Hipólito Yrigoyen 1844;Jardín Maternal del H. Senado de la Nación Jardín del Bosque;JM del Bosque;;3;BALVANERA;-58.3926;-34.6105
Bacacay 2561;Escuela Infantil El Rincón del Duende;El Rincón del Duende;;7;FLORES;-58.4661;-34.6269
Mario Bravo 976;Violeta y Amarillo;Violeta y Amarillo;;5;ALMAGRO;-58.4162;-34.5982
Sánchez de Bustamante 877;Centro de Formación Profesional - Instituto Americano de Motores;CFP IAM;;5;ALMAGRO;-58.4136;-34.6004
Carlos Calvo 1425;Centro de Formación Profesional - SECASFPI;CFP CECASFPI;;1;CONSTITUCION;-58.3862;-34.6197
Junín 265;Centro de Formación Profesional - Esc de Oficios CADMIBA;CFP CADMIBA;;3;BALVANERA;-58.3964;-34.6063
Avda. Juan B. Justo 5199;Centro de Formación Profesional - Escuela Argentina de Automotores;CFP EAA;;11;VILLA GRAL. MITRE;-58.4711;-34.613
Balbastro 2253;Inst. Terapéutico Educativo de Integración Social;ITEDIS;;7;FLORES;-58.4477;-34.6424
Deán Funes 1971;Escuela Infantil Mi Grupito;EI Mi Grupito;;4;PARQUE PATRICIOS;-58.4042;-34.634
Avda. Rivadavia 8372;Escuela Infantil El Jardín de la Estación;El Jardín de la Estación;;10;FLORESTA;-58.4814;-34.6341
Lascano 2776;Inst. Privado Los Altos;IP Los Altos;;11;VILLA DEL PARQUE;-58.4835;-34.6061
Ramsay 2250;Escuela Infantil El Mago de Oz;EI El Mago de Oz;;13;BELGRANO;-58.4413;-34.5507
Acevedo 357;Instituto KUEPA;KUEPA;;15;VILLA CRESPO;-58.4413;-34.5988
Avda. Cerviño 3760;Escuela Infantil Risas de la Tierra;Risas de la Tierra;;14;PALERMO;-58.4121;-34.5794
Guardia Vieja 3983;Retoño;Retoño;;5;ALMAGRO;-58.4202;-34.6006
Avda. Brasil 825;El Solcito de Catalina;El Solcito de Catalina;;1;CONSTITUCION;-58.3766;-34.6264
Arregui 3025;Escuela Infantil Ruiditos (s);EI Ruiditos (s);;11;VILLA DEL PARQUE;-58.4877;-34.6065
Santo Tomé 3509;Escuela Infantil Ruiditos (a);EI Ruiditos (a);;11;VILLA DEL PARQUE;-58.4939;-34.6087
Gavilán 4455;Inst. Raices;I Raices;;12;VILLA PUEYRREDON;-58.4923;-34.5832
Juncal 1640;Cuento de Hadas;Cuento de Hadas;;2;RECOLETA;-58.3907;-34.5943
Avda. Córdoba 1785;Escuela de Administración; Negocios y Tecnología;EANyT;1;2;-58.3926;-34.5995
Lavalle 648;Inst. Sup. Tecnológico Empresarial Argentino;ISUTEA;;1;SAN NICOLAS;-58.3759;-34.6025
